Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2ab7b19108b9fe690a6ca3e1101a114752031e7bd1d4012e991e561937386afc,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.219367,51.497207,On or near APPLEGARTH ROAD,E01001856,Hammersmith and Fulham 010C,Offender given a caution
7c7d42b6df6b1bde2d69f2bdcd717f12561c26dfeb6234bcccdc90589254ec4b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.191380,51.473020,On or near BROUGHTON ROAD APPROACH,E01001935,Hammersmith and Fulham 023A,Investigation complete; no suspect identified
7305e9e75d59493187034d35fad25f6ff27c8d4ec53cbbb2d8b71743042ce72d,2015-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8120aa1bb2fa5302e6e2a7442ab962aad96c7ea8bf00b40a9abd1d26c67477a9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.205322,51.474781,On or near CROOKHAM ROAD,E01001948,Hammersmith and Fulham 021B,Investigation complete; no suspect identified
152e9317d86cc504206284385fa0bf19fad68f68373fe13e2bbfb897e45806cd,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.224094,51.505318,On or near Supermarket,E01001943,Hammersmith and Fulham 004A,Investigation complete; no suspect identified
7fd7aa8ecd90e1e7e578b94d8320a1b97561dd1c971828fc839d5d6b81fe9162,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.213968,51.494166,On or near HAMMERSMITH ROAD,E01001871,Hammersmith and Fulham 012E,Investigation complete; no suspect identified
1bd0d0bd2417bac68133bdccaa4b33daf39d8ad4fa02488ef0ab947c88ed8090,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.232183,51.509280,On or near Sports/Recreation Area,E01001945,Hammersmith and Fulham 004C,Investigation complete; no suspect identified
7eff5f790ea7c00fe6205233a1b8fb6ba11683e0b6472fdafb269e5bc14d7389,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.213968,51.494166,On or near HAMMERSMITH ROAD,E01001871,Hammersmith and Fulham 012E,Investigation complete; no suspect identified
5362f3c4e83462cc94d05704bbca668839dee233ee918e3527b578d5afad09aa,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.224094,51.505318,On or near Supermarket,E01001943,Hammersmith and Fulham 004A,Investigation complete; no suspect identified
2cf2343cbe69342774ef3f947be0d44dc254b0619314769f3a722740ffaa93cf,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.227890,51.501068,On or near ASTROP TERRACE,E01001896,Hammersmith and Fulham 009B,Investigation complete; no suspect identified
ad3c67d677855b74bb327e8e7f70b5da36838a73b93cbc834c0dac622b2de36e,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.129270,51.555549,On or near LINDISFARNE ROAD,E01000102,Barking and Dagenham 007G,Investigation complete; no suspect identified
d31b4266a7f6eb3f2e9f85a7d9e18c77d02f44a851093a53a69f09d87805864e,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.145899,51.565579,On or near WHALEBONE LANE SOUTH,E01000111,Barking and Dagenham 002D,Investigation complete; no suspect identified
84e477f4391d36cbc497e4cfb89328d60044cea7b7194f44639df153ee4c2c85,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.081233,51.537895,On or near Shopping Area,E01000010,Barking and Dagenham 015C,Investigation complete; no suspect identified
616ea67d34bed186d2b55a1ba7d32011a707cf2b6594f5054b6ef27bb72a9541,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.081891,51.538414,On or near Supermarket,E01000010,Barking and Dagenham 015C,Investigation complete; no suspect identified
07fccba3e4cb91a79d5fb141a64fae3c56c8da4752fc57fc436d08c30b17eb13,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.080059,51.537440,On or near Police Station,E01000010,Barking and Dagenham 015C,Investigation complete; no suspect identified
2d6c291c628db5f2aed5417fee8a62895198e962bf2a23ba1a11a4abd1cc98f3,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.119538,51.556301,On or near SCHOOL WAY,E01000019,Barking and Dagenham 023A,Investigation complete; no suspect identified
ceda48547785e8ebfdb11935237e53f9de86d65a8c13b0ff285e0d675bc1c7aa,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.112370,51.527690,On or near CHELMER CRESCENT,E01000096,Barking and Dagenham 022D,Offender given a caution
3e819c96beadbb4bbb44eee6795607d380dcf4d1d0f35e363b578bfb8d3a74ca,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.134864,51.571806,On or near Supermarket,E01000032,Barking and Dagenham 002B,Suspect charged
e3ad80074f5a0c4a5ec1cdf453dd57717459271fecd0e247f35dd3ef294f6f00,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.148729,51.540842,On or near Shopping Area,E01000105,Barking and Dagenham 014C,Investigation complete; no suspect identified
1d266eb693636c9a71388dcae5627bc0c1729b8f010176fbec2fda488ae2a314,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.094362,51.545575,On or near Supermarket,E01000070,Barking and Dagenham 011D,Investigation complete; no suspect identified
2fdf4ee857a17f45876ff9de00e03913e5568b90010f5582afe27351ff77e398,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.139166,51.535567,On or near DAGENHAM AVENUE,E01000056,Barking and Dagenham 018C,Investigation complete; no suspect identified
db1180aa0da4bfc2b442f7211fa60f0b1781a24dfad4aaaa1515663032760599,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.338846,51.581446,On or near Shopping Area,E01002129,Harrow 023C,Offender given penalty notice
b6fa0eb4aa05f6c2c36434709e00650ab646d6f3e27f3774154d68642c1209a4,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.319102,51.598646,On or near ELGIN AVENUE,E01002177,Harrow 033H,Suspect charged
640042adcffbab5986a74a9bf62beb36116d0ecd1303c1ae0b69abedff25a303,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.333183,51.582382,On or near Shopping Area,E01002130,Harrow 020B,Suspect charged
3a1f966537222b34197cc725dd576096b08a2259df9032369410f7b886229f27,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.372747,51.581112,On or near THE GREENWAY,E01002209,Harrow 025B,Investigation complete; no suspect identified
0b66b963d0292ef1a484a211d0ab876269e1722b68d33de6f7698f6794c0e782,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.367090,51.607263,On or near GILDEA CLOSE,E01002150,Harrow 006C,Investigation complete; no suspect identified
4a1a0169b2a16959438b2b9a3bc61f7c320ffcd818fab5d18c1763af831519dc,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.331659,51.594032,On or near PEEL ROAD,E01002179,Harrow 013A,Offender given a caution
218d41d06bcbda86f64105181ec52771c91039ef00dda82db1cc79a1eb554c0f,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.355264,51.563648,On or near Supermarket,E01002219,Harrow 030B,Suspect charged
6b943d6ecea0ff1c8191b8eba0d8ab19ac2656f8eff89727b19c572eddf99d92,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.353887,51.586586,On or near APSLEY CLOSE,E01002159,Harrow 021A,Offender given a caution
2e431326e81cdafef5f3500114e3ac4e46bd9456608cbbda9582e3d1455d93c5,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.367090,51.607263,On or near GILDEA CLOSE,E01002150,Harrow 006C,Suspect charged
33370691e6753c0c31599c3521567749b4397c26ad2d27b57534d3750816b51d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.339571,51.567491,On or near LONDON ROAD,E01002132,Harrow 029A,Investigation complete; no suspect identified
299de892af6f0e59bc3ed5d4081e6ea7d9362f1b364c7f7b71339f87ce7742e1,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.295986,51.607493,On or near WHITCHURCH LANE,E01002117,Harrow 002D,Suspect charged
7a8513d371895f5c1b35feb36b624b6eb380e9a5cf440041675dc6646c5e6694,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.333644,51.586750,On or near HIGH MEAD,E01002130,Harrow 020B,Investigation complete; no suspect identified
024e285eccc0c6e2bb56f8e98a380e1e51963cccf4b84946fd84637f020b4402,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.320049,51.581583,On or near HAWTHORNE AVENUE,E01002127,Harrow 023B,Investigation complete; no suspect identified
868727ee60916d8dc3a05b0f7a483de3ff52778082c1a35142b964d81de519d8,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.383479,51.594712,On or near BRIDGE STREET,E01002189,Harrow 016B,Suspect charged
868727ee60916d8dc3a05b0f7a483de3ff52778082c1a35142b964d81de519d8,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.383479,51.594712,On or near BRIDGE STREET,E01002189,Harrow 016B,Suspect charged
868727ee60916d8dc3a05b0f7a483de3ff52778082c1a35142b964d81de519d8,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.383479,51.594712,On or near BRIDGE STREET,E01002189,Harrow 016B,Suspect charged
10e62c22d7e9314b0652843f54c427eab77591268ccdbe01f5e68902e08ef16a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.336898,51.581832,On or near GREENHILL WAY,E01002129,Harrow 023C,Investigation complete; no suspect identified
9f6fda49c2286054538bdb85d8f65fa2ac3ba7d3f999bd4efb5c1c353d58e1d4,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.284819,51.591118,On or near HONEYPOT LANE,E01002169,Harrow 017E,Investigation complete; no suspect identified
9f6fda49c2286054538bdb85d8f65fa2ac3ba7d3f999bd4efb5c1c353d58e1d4,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.284819,51.591118,On or near HONEYPOT LANE,E01002169,Harrow 017E,Investigation complete; no suspect identified
1ce19562647ecf60b4a0ec7bcc36595c50ff878130a003a69a5eca28fc91cf86,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.364896,51.608033,On or near Supermarket,E01002150,Harrow 006C,Investigation complete; no suspect identified
b09cd440b36c8427ca00f603cd182d942db965f095c9891742efffb04e821303,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.344910,51.602834,On or near DERBY AVENUE,E01002232,Harrow 011A,Investigation complete; no suspect identified
5bcc0f4e1db264225b69809cbad53200ad5a617e23d7fc877e841ae2a9c3e8b7,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.364896,51.608033,On or near Supermarket,E01002150,Harrow 006C,Investigation complete; no suspect identified
c41a2766c074b1aba0d8184de84c78d07b3e629dc9c4b1f73d0736e87e55f5ef,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.361683,51.586955,On or near CANTERBURY ROAD,E01002157,Harrow 019C,Investigation complete; no suspect identified
04727c90d8d070aed0f5ac96d28ec73ffb352d209456e6d6a18a163f9bb34c82,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.336798,51.581021,On or near Shopping Area,E01002129,Harrow 023C,Investigation complete; no suspect identified
b41c5c7116e40cb9e4e4bc1e3cf87e6128c09348cc7b9db47c7863b89881c042,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.330900,51.587565,On or near ROSSLYN CRESCENT,E01002130,Harrow 020B,Investigation complete; no suspect identified
7d23c6b3885cceeb23eabd75b7eec5c122b1c010ef78c3655515a516fe896287,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.304017,51.615972,On or near SANDYMOUNT AVENUE,E01002114,Harrow 001B,Investigation complete; no suspect identified
64d7340bddf61fe757cb634ecba1474b9e51cd80aba80f9c303701ab1cf1e0a2,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.207125,51.498576,On or near NAPIER CLOSE,E01002867,Kensington and Chelsea 009C,Offender given a caution
c79ca1ee5010893540896e78c65faec7528a601376056b36a1dc66b90ebecbf2,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.182928,51.485695,On or near FARRIER WALK,E01002895,Kensington and Chelsea 020B,Suspect charged
34cfd664d2718e04e5473f5ccbb7e4560b89d657dde8b9436f67a007ed12cd4c,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.205975,51.515752,On or near KENSINGTON PARK ROAD,E01002831,Kensington and Chelsea 004C,Investigation complete; no suspect identified
af323c4ade68e7fdb09305776c7a519dabe6e63b0839cb824b2bc5b90c3b6fd8,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.156168,51.492094,On or near HOLBEIN PLACE,E01002902,Kensington and Chelsea 018D,Investigation complete; no suspect identified
601b3290d0555f832c0a563a505e73341d132d7d985cdd2e0ff45af705ce549e,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.206456,51.507531,On or near LANSDOWNE MEWS,E01002871,Kensington and Chelsea 007B,Investigation complete; no suspect identified
995aa45f7e527a3e8c039e67d136d9b1c09e132db5c6a004e88691594e3f5d7c,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.206360,51.518429,On or near Shopping Area,E01002830,Kensington and Chelsea 004B,Suspect charged
b64ff8e4d2b07ab81f760eb588d12afc8a2d9ba6fd2353c6d7a253663fc6fcb6,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.190530,51.491972,On or near BARKSTON GARDENS,E01002834,Kensington and Chelsea 013B,Suspect charged
e7d638ebd13dfc67a2242289a3a8379df0a08717af41ef2619082110c5307b43,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.212544,51.521715,On or near LADBROKE GROVE,E01002905,Kensington and Chelsea 002B,Investigation complete; no suspect identified
f3b4db937878beb22ed75603ddb5fba6ea46742557b94beabc1c03739baa47e9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.159052,51.494522,On or near CADOGAN GATE,E01002859,Kensington and Chelsea 012C,Investigation complete; no suspect identified
a01321a52262429b554637199b4de7fc5d97f1eb259d19f050f83b2e3e46828a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.184872,51.496246,On or near CORNWALL MEWS SOUTH,E01002887,Kensington and Chelsea 010A,Investigation complete; no suspect identified
3222243538f79db9fe2c1c4d8495eff129f51cc2cc9509b1f71bcd7168bbd6e2,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.193202,51.491798,On or near OLD MANOR YARD,E01002847,Kensington and Chelsea 015B,Investigation complete; no suspect identified
b3ff41a102ea0131370f5d3a9ff558e2c31a152f4e5eef21ace964c12eb8b8cd,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.173175,51.486829,On or near CARLYLE SQUARE,E01002910,Kensington and Chelsea 019C,Offender given a drugs possession warning
7373c2758fa4de7c3f2038a92333be1bf91c0cf44b36d761b83a9d68aeaac133,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.167243,51.487852,On or near Nightclub,E01002899,Kensington and Chelsea 018A,Suspect charged
0ecbc0f25bf28b2b307df0c7f25643f0996224e6ce4ce591c7f3abcbc70eb8a1,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.215534,51.515655,On or near BRIDGE CLOSE,E01002878,Kensington and Chelsea 003C,Suspect charged
add41c66aa2c3130e66fdf77b82b6b06beec7007d175480ae2a23d63451c1072,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.215534,51.515655,On or near BRIDGE CLOSE,E01002878,Kensington and Chelsea 003C,Investigation complete; no suspect identified
5023de38a6b271e5a4d200d7199b861d5bb7f71933fe8f97f57faf0a29ddea16,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.222919,51.605737,On or near TROWBRIDGE ROAD,E01002282,Havering 004B,Offender given penalty notice
c94602438235ac3b0a58bc857202d27ff7ab0cc93b5982d7ef5337de80f95fa8,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.179029,51.580976,On or near HAYSOMS CLOSE,E01002353,Havering 013B,Offender given a caution
e695d7166be0d09985fa11b39568572113a81f2f48fe30a0a8dadcf7fb71d815,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.233033,51.604061,On or near PAINES BROOK WAY,E01002281,Havering 002C,Suspect charged
edbc79c55643992c5d31966a34f69f0e581b52cfc6dd5c45d87185da3fd31612,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.220099,51.582265,On or near MICHAEL GARDENS,E01002377,Havering 010D,Offender given a caution
5df5c6aa50c1d0c390499709e4db6acc62dfa6b1a7b011d60f3ddc2029da1cd1,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.178900,51.568622,On or near Hospital,E01002248,Havering 017C,Suspect charged
d355e20cb492e7a0fadbdbb489bed737ad36eda5298ef56f0f74d34514fb81d5,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.179135,51.523446,On or near NEW ROAD,E01002368,Havering 028A,Offender given a caution
6f03d83614c8f02dccdace787e13cea113dbda6c830c06cd80cc0b364fa2f3ec,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.252783,51.543809,On or near THE GLADE,E01002385,Havering 024A,Suspect charged
96bdcfde79a58f1df8f67fda301bc62fa9c4d08655553b052c2c9b2561a5e102,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.182611,51.575316,On or near Nightclub,E01002356,Havering 013C,Suspect charged
39920012c7ed065e70c609620709ce38535e11114b2ffedc34894f77163fbd05,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.190668,51.520138,On or near Supermarket,E01002345,Havering 030B,Offender given penalty notice
6ad262d39a7ac2362df801d45a750df179fa58f1ac5e01cfc004057475aee8d6,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.158897,51.585314,On or near SILVER WAY,E01002330,Havering 011E,Investigation complete; no suspect identified
42d404da2473a3388b79119bf6beeef384aaa6ee3707708d3d3c3b06e5c47db7,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.158897,51.585314,On or near SILVER WAY,E01002330,Havering 011E,Investigation complete; no suspect identified
8c8a844fe4372df5d4ab0d523ee54de8a4dac21eba69c226de8b9f484abd0131,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.177136,51.593619,On or near HEATHER WAY,E01002336,Havering 008C,Suspect charged
